episode,time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision
467,30,material_delivery,51.32904452333538,3,red,0.1,True,False
467,45,packaging,67.37904452333538,4,red,0.1,True,False
468,0,rest,29.0852334132653,2,green,5.0,False,False
468,15,hmi_supervision,39.1352334132653,2,orange,2.0,False,False
468,30,material_delivery,53.0852334132653,3,red,0.1,True,False
468,45,packaging,69.1352334132653,4,red,0.1,True,False
469,0,rest,28.147416082383682,2,green,5.0,False,False
469,15,hmi_supervision,38.19741608238368,2,orange,2.0,False,False
469,30,material_delivery,52.147416082383685,3,red,0.1,True,False
469,45,packaging,68.19741608238368,4,red,0.1,True,False
470,0,rest,28.200287699401944,2,green,5.0,False,False
470,15,hmi_supervision,38.250287699401945,2,orange,2.0,False,False
470,30,material_delivery,52.20028769940195,3,red,0.1,True,False
470,45,packaging,68.25028769940195,4,red,0.1,True,False
471,0,rest,28.667223096717578,2,green,5.0,False,False
471,15,hmi_supervision,38.717223096717575,2,orange,2.0,False,False
471,30,material_delivery,52.66722309671758,3,red,0.1,True,False
471,45,packaging,68.71722309671758,4,red,0.1,True,False
472,0,rest,28.06171299195657,2,green,5.0,False,False
472,15,hmi_supervision,38.111712991956566,2,orange,2.0,False,False
472,30,material_delivery,52.06171299195657,3,red,0.1,True,False
472,45,packaging,68.11171299195657,4,red,0.1,True,False
473,0,rest,28.799110281299015,2,green,5.0,False,False
473,15,hmi_supervision,38.84911028129902,2,orange,2.0,False,False
473,30,material_delivery,52.79911028129902,3,red,0.1,True,False
473,45,packaging,68.84911028129902,4,red,0.1,True,False
474,0,rest,27.61203366242472,2,green,5.0,False,False
474,15,hmi_supervision,37.66203366242472,2,orange,2.0,False,False
474,30,material_delivery,51.61203366242472,3,red,0.1,True,False
474,45,packaging,67.66203366242472,4,red,0.1,True,False
475,0,rest,29.057010580139185,2,green,5.0,False,False
475,15,hmi_supervision,39.10701058013919,2,orange,2.0,False,False
475,30,material_delivery,53.05701058013919,3,red,0.1,True,False
475,45,packaging,69.10701058013919,4,red,0.1,True,False
476,0,rest,27.66587310894942,2,green,5.0,False,False
476,15,hmi_supervision,37.715873108949424,2,orange,2.0,False,False
476,30,material_delivery,51.66587310894943,3,red,0.1,True,False
476,45,packaging,67.71587310894942,4,red,0.1,True,False
477,0,rest,29.090038357838274,2,green,5.0,False,False
477,15,hmi_supervision,39.14003835783828,2,orange,2.0,False,False
477,30,material_delivery,53.09003835783828,3,red,0.1,True,False
477,45,packaging,69.14003835783828,4,red,0.1,True,False
478,0,rest,27.684859887178106,2,green,5.0,False,False
478,15,hmi_supervision,37.734859887178104,2,orange,2.0,False,False
478,30,material_delivery,51.684859887178106,3,red,0.1,True,False
478,45,packaging,67.7348598871781,4,red,0.1,True,False
479,0,rest,27.78866154335462,2,green,5.0,False,False
479,15,hmi_supervision,37.83866154335462,2,orange,2.0,False,False
479,30,material_delivery,51.78866154335462,3,red,0.1,True,False
479,45,packaging,67.83866154335462,4,red,0.1,True,False
480,0,rest,27.24689442493595,2,green,5.0,False,False
480,15,hmi_supervision,37.29689442493595,2,orange,2.0,False,False
480,30,material_delivery,51.24689442493595,3,red,0.1,True,False
480,45,packaging,67.29689442493596,4,red,0.1,True,False
481,0,rest,27.424151826171904,2,green,5.0,False,False
481,15,hmi_supervision,37.474151826171905,2,orange,2.0,False,False
481,30,material_delivery,51.42415182617191,3,red,0.1,True,False
481,45,packaging,67.4741518261719,4,red,0.1,True,False
482,0,rest,27.973986334459916,2,green,5.0,False,False
482,15,hmi_supervision,38.02398633445992,2,orange,2.0,False,False
482,30,material_delivery,51.97398633445992,3,red,0.1,True,False
482,45,packaging,68.02398633445992,4,red,0.1,True,False
483,0,rest,28.17566104940239,2,green,5.0,False,False
483,15,hmi_supervision,38.22566104940239,2,orange,2.0,False,False
483,30,material_delivery,52.17566104940239,3,red,0.1,True,False
483,45,packaging,68.22566104940239,4,red,0.1,True,False
484,0,rest,28.738241798857437,2,green,5.0,False,False
484,15,hmi_supervision,38.78824179885744,2,orange,2.0,False,False
484,30,material_delivery,52.738241798857445,3,red,0.1,True,False
484,45,packaging,68.78824179885744,4,red,0.1,True,False
485,0,rest,27.83950836683087,2,green,5.0,False,False
485,15,hmi_supervision,37.88950836683087,2,orange,2.0,False,False
485,30,material_delivery,51.83950836683087,3,red,0.1,True,False
485,45,packaging,67.88950836683087,4,red,0.1,True,False
486,0,rest,27.157958483828278,2,green,5.0,False,False
486,15,hmi_supervision,37.20795848382828,2,orange,2.0,False,False
486,30,material_delivery,51.15795848382828,3,red,0.1,True,False
486,45,packaging,67.20795848382828,4,red,0.1,True,False
487,0,rest,28.28680730963804,2,green,5.0,False,False
487,15,hmi_supervision,38.33680730963804,2,orange,2.0,False,False
487,30,material_delivery,52.28680730963804,3,red,0.1,True,False
487,45,packaging,68.33680730963805,4,red,0.1,True,False
488,0,rest,28.12483915615979,2,green,5.0,False,False
488,15,hmi_supervision,38.17483915615979,2,orange,2.0,False,False
488,30,material_delivery,52.124839156159794,3,red,0.1,True,False
488,45,packaging,68.17483915615979,4,red,0.1,True,False
489,0,rest,28.36933844800611,2,green,5.0,False,False
489,15,hmi_supervision,38.419338448006116,2,orange,2.0,False,False
489,30,material_delivery,52.36933844800612,3,red,0.1,True,False
489,45,packaging,68.41933844800612,4,red,0.1,True,False
490,0,rest,27.521695011811513,2,green,5.0,False,False
490,15,hmi_supervision,37.571695011811514,2,orange,2.0,False,False
490,30,material_delivery,51.52169501181152,3,red,0.1,True,False
490,45,packaging,67.57169501181151,4,red,0.1,True,False
491,0,rest,27.601752283748638,2,green,5.0,False,False
491,15,hmi_supervision,37.651752283748635,2,orange,2.0,False,False
491,30,material_delivery,51.60175228374864,3,red,0.1,True,False
491,45,packaging,67.65175228374864,4,red,0.1,True,False
492,0,rest,27.52195965452011,2,green,5.0,False,False
492,15,hmi_supervision,37.571959654520114,2,orange,2.0,False,False
492,30,material_delivery,51.52195965452012,3,red,0.1,True,False
492,45,packaging,67.57195965452011,4,red,0.1,True,False
493,0,rest,28.891762398330663,2,green,5.0,False,False
493,15,hmi_supervision,38.94176239833067,2,orange,2.0,False,False
493,30,material_delivery,52.89176239833067,3,red,0.1,True,False
493,45,packaging,68.94176239833067,4,red,0.1,True,False
494,0,rest,29.06537818599239,2,green,5.0,False,False
494,15,hmi_supervision,39.11537818599239,2,orange,2.0,False,False
494,30,material_delivery,53.065378185992394,3,red,0.1,True,False
494,45,packaging,69.1153781859924,4,red,0.1,True,False
495,0,rest,27.571940279687894,2,green,5.0,False,False
495,15,hmi_supervision,37.62194027968789,2,orange,2.0,False,False
495,30,material_delivery,51.571940279687894,3,red,0.1,True,False
495,45,packaging,67.62194027968789,4,red,0.1,True,False
496,0,rest,27.585832716789273,2,green,5.0,False,False
496,15,hmi_supervision,37.635832716789274,2,orange,2.0,False,False
496,30,material_delivery,51.58583271678928,3,red,0.1,True,False
496,45,packaging,67.63583271678928,4,red,0.1,True,False
497,0,rest,28.474698863316632,2,green,5.0,False,False
497,15,hmi_supervision,38.52469886331663,2,orange,2.0,False,False
497,30,material_delivery,52.47469886331663,3,red,0.1,True,False
497,45,packaging,68.52469886331663,4,red,0.1,True,False
498,0,rest,29.160628900997548,2,green,5.0,False,False
498,15,hmi_supervision,39.21062890099755,2,orange,2.0,False,False
498,30,material_delivery,53.16062890099755,3,red,0.1,True,False
498,45,packaging,69.21062890099755,4,red,0.1,True,False
499,0,rest,29.346908254821642,2,green,5.0,False,False
499,15,hmi_supervision,39.39690825482164,2,orange,2.0,False,False
499,30,material_delivery,53.34690825482164,3,red,0.1,True,False
499,45,packaging,69.39690825482164,4,red,0.1,True,False
500,0,rest,27.540408482136712,2,green,5.0,False,False
500,15,hmi_supervision,37.59040848213671,2,orange,2.0,False,False
500,30,material_delivery,51.54040848213671,3,red,0.1,True,False
500,45,packaging,67.59040848213671,4,red,0.1,True,False
501,0,rest,27.70922383004801,2,green,5.0,False,False
501,15,hmi_supervision,37.759223830048015,2,orange,2.0,False,False
501,30,material_delivery,51.70922383004802,3,red,0.1,True,False
501,45,packaging,67.75922383004801,4,red,0.1,True,False
502,0,rest,28.214399043043677,2,green,5.0,False,False
502,15,hmi_supervision,38.26439904304368,2,orange,2.0,False,False
502,30,material_delivery,52.214399043043684,3,red,0.1,True,False
502,45,packaging,68.26439904304368,4,red,0.1,True,False
503,0,rest,28.25084259249027,2,green,5.0,False,False
503,15,hmi_supervision,38.30084259249027,2,orange,2.0,False,False
503,30,material_delivery,52.25084259249027,3,red,0.1,True,False
503,45,packaging,68.30084259249027,4,red,0.1,True,False
504,0,rest,27.867289579379463,2,green,5.0,False,False
504,15,hmi_supervision,37.917289579379464,2,orange,2.0,False,False
504,30,material_delivery,51.86728957937947,3,red,0.1,True,False
504,45,packaging,67.91728957937947,4,red,0.1,True,False
505,0,rest,27.40127706659616,2,green,5.0,False,False
505,15,hmi_supervision,37.45127706659616,2,orange,2.0,False,False
505,30,material_delivery,51.401277066596165,3,red,0.1,True,False
505,45,packaging,67.45127706659616,4,red,0.1,True,False
506,0,rest,27.975154770344652,2,green,5.0,False,False
506,15,hmi_supervision,38.025154770344656,2,orange,2.0,False,False
506,30,material_delivery,51.97515477034466,3,red,0.1,True,False
506,45,packaging,68.02515477034466,4,red,0.1,True,False
507,0,rest,29.34591839763834,2,green,5.0,False,False
507,15,hmi_supervision,39.39591839763834,2,orange,2.0,False,False
507,30,material_delivery,53.34591839763834,3,red,0.1,True,False
507,45,packaging,69.39591839763834,4,red,0.1,True,False
508,0,rest,27.61179152572287,2,green,5.0,False,False
508,15,hmi_supervision,37.661791525722876,2,orange,2.0,False,False
508,30,material_delivery,51.61179152572288,3,red,0.1,True,False
508,45,packaging,67.66179152572288,4,red,0.1,True,False
509,0,rest,28.167840963729173,2,green,5.0,False,False
509,15,hmi_supervision,38.217840963729174,2,orange,2.0,False,False
509,30,material_delivery,52.16784096372918,3,red,0.1,True,False
509,45,packaging,68.21784096372917,4,red,0.1,True,False
510,0,rest,29.895199319405215,2,green,5.0,False,False
510,15,hmi_supervision,39.94519931940522,2,orange,2.0,False,False
510,30,material_delivery,53.89519931940522,3,red,0.1,True,False
510,45,packaging,69.94519931940522,4,red,0.1,True,False
511,0,rest,27.60184842030976,2,green,5.0,False,False
511,15,hmi_supervision,37.65184842030976,2,orange,2.0,False,False
511,30,material_delivery,51.601848420309764,3,red,0.1,True,False
511,45,packaging,67.65184842030976,4,red,0.1,True,False
512,0,rest,28.511418617219732,2,green,5.0,False,False
512,15,hmi_supervision,38.56141861721973,2,orange,2.0,False,False
512,30,material_delivery,52.51141861721973,3,red,0.1,True,False
512,45,packaging,68.56141861721973,4,red,0.1,True,False
513,0,rest,29.385030494302026,2,green,5.0,False,False
513,15,hmi_supervision,39.435030494302026,2,orange,2.0,False,False
513,30,material_delivery,53.38503049430203,3,red,0.1,True,False
513,45,packaging,69.43503049430203,4,red,0.1,True,False
514,0,rest,28.442991123019233,2,green,5.0,False,False
514,15,hmi_supervision,38.49299112301924,2,orange,2.0,False,False
514,30,material_delivery,52.44299112301924,3,red,0.1,True,False
514,45,packaging,68.49299112301924,4,red,0.1,True,False
515,0,rest,28.83152768543718,2,green,5.0,False,False
515,15,hmi_supervision,38.88152768543718,2,orange,2.0,False,False
515,30,material_delivery,52.83152768543718,3,red,0.1,True,False
515,45,packaging,68.88152768543718,4,red,0.1,True,False
516,0,rest,28.615361635898022,2,green,5.0,False,False
516,15,hmi_supervision,38.66536163589802,2,orange,2.0,False,False
516,30,material_delivery,52.615361635898026,3,red,0.1,True,False
516,45,packaging,68.66536163589802,4,red,0.1,True,False
517,0,rest,28.380455523330472,2,green,5.0,False,False
517,15,hmi_supervision,38.43045552333047,2,orange,2.0,False,False
517,30,material_delivery,52.380455523330475,3,red,0.1,True,False
517,45,packaging,68.43045552333048,4,red,0.1,True,False
518,0,rest,29.036619243278146,2,green,5.0,False,False
518,15,hmi_supervision,39.08661924327815,2,orange,2.0,False,False
518,30,material_delivery,53.03661924327815,3,red,0.1,True,False
518,45,packaging,69.08661924327815,4,red,0.1,True,False
519,0,rest,28.48653241569223,2,green,5.0,False,False
519,15,hmi_supervision,38.536532415692236,2,orange,2.0,False,False
519,30,material_delivery,52.48653241569224,3,red,0.1,True,False
519,45,packaging,68.53653241569224,4,red,0.1,True,False
520,0,rest,27.87466143976236,2,green,5.0,False,False
520,15,hmi_supervision,37.92466143976236,2,orange,2.0,False,False
520,30,material_delivery,51.87466143976236,3,red,0.1,True,False
520,45,packaging,67.92466143976236,4,red,0.1,True,False
521,0,rest,28.110035264824994,2,green,5.0,False,False
521,15,hmi_supervision,38.160035264825,2,orange,2.0,False,False
521,30,material_delivery,52.110035264825,3,red,0.1,True,False
521,45,packaging,68.160035264825,4,red,0.1,True,False
522,0,rest,28.276504981654675,2,green,5.0,False,False
522,15,hmi_supervision,38.32650498165468,2,orange,2.0,False,False
522,30,material_delivery,52.27650498165468,3,red,0.1,True,False
522,45,packaging,68.32650498165468,4,red,0.1,True,False
523,0,rest,27.70499589075448,2,green,5.0,False,False
523,15,hmi_supervision,37.75499589075448,2,orange,2.0,False,False
523,30,material_delivery,51.70499589075448,3,red,0.1,True,False
523,45,packaging,67.75499589075449,4,red,0.1,True,False
524,0,rest,28.14332430101493,2,green,5.0,False,False
524,15,hmi_supervision,38.193324301014925,2,orange,2.0,False,False
524,30,material_delivery,52.14332430101493,3,red,0.1,True,False
524,45,packaging,68.19332430101493,4,red,0.1,True,False
525,0,rest,28.03482741111711,2,green,5.0,False,False
525,15,hmi_supervision,38.08482741111711,2,orange,2.0,False,False
525,30,material_delivery,52.034827411117114,3,red,0.1,True,False
525,45,packaging,68.08482741111712,4,red,0.1,True,False
526,0,rest,28.484113135855807,2,green,5.0,False,False
526,15,hmi_supervision,38.534113135855804,2,orange,2.0,False,False
526,30,material_delivery,52.48411313585581,3,red,0.1,True,False
526,45,packaging,68.5341131358558,4,red,0.1,True,False
527,0,rest,29.622441042479096,2,green,5.0,False,False
527,15,hmi_supervision,39.67244104247909,2,orange,2.0,False,False
527,30,material_delivery,53.622441042479096,3,red,0.1,True,False
527,45,packaging,69.6724410424791,4,red,0.1,True,False
528,0,rest,28.187037762783067,2,green,5.0,False,False
528,15,hmi_supervision,38.23703776278307,2,orange,2.0,False,False
528,30,material_delivery,52.18703776278307,3,red,0.1,True,False
528,45,packaging,68.23703776278307,4,red,0.1,True,False
529,0,rest,29.183089959822606,2,green,5.0,False,False
529,15,hmi_supervision,39.23308995982261,2,orange,2.0,False,False
529,30,material_delivery,53.18308995982261,3,red,0.1,True,False
529,45,packaging,69.2330899598226,4,red,0.1,True,False
530,0,rest,28.455922382287405,2,green,5.0,False,False
530,15,hmi_supervision,38.50592238228741,2,orange,2.0,False,False
530,30,material_delivery,52.45592238228741,3,red,0.1,True,False
530,45,packaging,68.50592238228741,4,red,0.1,True,False
531,0,rest,28.13995684236727,2,green,5.0,False,False
531,15,hmi_supervision,38.189956842367266,2,orange,2.0,False,False
531,30,material_delivery,52.13995684236727,3,red,0.1,True,False
531,45,packaging,68.18995684236727,4,red,0.1,True,False
532,0,rest,27.665174789087104,2,green,5.0,False,False
532,15,hmi_supervision,37.7151747890871,2,orange,2.0,False,False
532,30,material_delivery,51.665174789087104,3,red,0.1,True,False
532,45,packaging,67.7151747890871,4,red,0.1,True,False
533,0,rest,28.14556749467373,2,green,5.0,False,False
533,15,hmi_supervision,38.19556749467373,2,orange,2.0,False,False
533,30,material_delivery,52.145567494673735,3,red,0.1,True,False
533,45,packaging,68.19556749467374,4,red,0.1,True,False
534,0,rest,28.09972725561016,2,green,5.0,False,False
534,15,hmi_supervision,38.14972725561016,2,orange,2.0,False,False
534,30,material_delivery,52.09972725561016,3,red,0.1,True,False
534,45,packaging,68.14972725561016,4,red,0.1,True,False
535,0,rest,27.47490938879562,2,green,5.0,False,False
535,15,hmi_supervision,37.52490938879562,2,orange,2.0,False,False
535,30,material_delivery,51.47490938879562,3,red,0.1,True,False
535,45,packaging,67.52490938879562,4,red,0.1,True,False
536,0,rest,27.58080861454631,2,green,5.0,False,False
536,15,hmi_supervision,37.63080861454631,2,orange,2.0,False,False
536,30,material_delivery,51.580808614546314,3,red,0.1,True,False
536,45,packaging,67.63080861454631,4,red,0.1,True,False
537,0,rest,28.282908906298392,2,green,5.0,False,False
537,15,hmi_supervision,38.33290890629839,2,orange,2.0,False,False
537,30,material_delivery,52.282908906298395,3,red,0.1,True,False
537,45,packaging,68.3329089062984,4,red,0.1,True,False
538,0,rest,29.174143021925754,2,green,5.0,False,False
538,15,hmi_supervision,39.224143021925755,2,orange,2.0,False,False
538,30,material_delivery,53.17414302192576,3,red,0.1,True,False
538,45,packaging,69.22414302192576,4,red,0.1,True,False
539,0,rest,27.95068730419526,2,green,5.0,False,False
539,15,hmi_supervision,38.00068730419526,2,orange,2.0,False,False
539,30,material_delivery,51.95068730419526,3,red,0.1,True,False
539,45,packaging,68.00068730419527,4,red,0.1,True,False
540,0,rest,26.913989574687818,2,green,5.0,False,False
540,15,hmi_supervision,36.963989574687815,2,orange,2.0,False,False
540,30,material_delivery,50.91398957468782,3,red,0.1,True,False
540,45,packaging,66.96398957468782,4,red,0.1,True,False
541,0,rest,26.35089553253494,2,green,5.0,False,False
541,15,hmi_supervision,36.40089553253494,2,orange,2.0,False,False
541,30,material_delivery,50.35089553253494,3,red,0.1,True,False
541,45,packaging,66.40089553253495,4,red,0.1,True,False
542,0,rest,27.234075387151965,2,green,5.0,False,False
542,15,hmi_supervision,37.284075387151965,2,orange,2.0,False,False
542,30,material_delivery,51.23407538715197,3,red,0.1,True,False
542,45,packaging,67.28407538715197,4,red,0.1,True,False
543,0,rest,28.531267335474514,2,green,5.0,False,False
543,15,hmi_supervision,38.581267335474514,2,orange,2.0,False,False
543,30,material_delivery,52.53126733547452,3,red,0.1,True,False
543,45,packaging,68.58126733547452,4,red,0.1,True,False
544,0,rest,27.03977170099683,2,green,5.0,False,False
544,15,hmi_supervision,37.089771700996835,2,orange,2.0,False,False
544,30,material_delivery,51.03977170099684,3,red,0.1,True,False
544,45,packaging,67.08977170099683,4,red,0.1,True,False
545,0,rest,28.654342996210108,2,green,5.0,False,False
545,15,hmi_supervision,38.70434299621011,2,orange,2.0,False,False
545,30,material_delivery,52.65434299621011,3,red,0.1,True,False
545,45,packaging,68.70434299621012,4,red,0.1,True,False
546,0,rest,28.487650883468994,2,green,5.0,False,False
546,15,hmi_supervision,38.537650883469,2,orange,2.0,False,False
546,30,material_delivery,52.487650883469,3,red,0.1,True,False
546,45,packaging,68.537650883469,4,red,0.1,True,False
547,0,rest,27.925618102165462,2,green,5.0,False,False
547,15,hmi_supervision,37.97561810216546,2,orange,2.0,False,False
547,30,material_delivery,51.925618102165465,3,red,0.1,True,False
547,45,packaging,67.97561810216547,4,red,0.1,True,False
548,0,rest,26.855856121806447,2,green,5.0,False,False
548,15,hmi_supervision,36.90585612180645,2,orange,2.0,False,False
548,30,material_delivery,50.855856121806454,3,red,0.1,True,False
548,45,packaging,66.90585612180645,4,red,0.1,True,False
549,0,rest,27.481068947589065,2,green,5.0,False,False
549,15,hmi_supervision,37.53106894758906,2,orange,2.0,False,False
549,30,material_delivery,51.481068947589065,3,red,0.1,True,False
549,45,packaging,67.53106894758906,4,red,0.1,True,False
550,0,rest,27.81907295660775,2,green,5.0,False,False
550,15,hmi_supervision,37.86907295660775,2,orange,2.0,False,False
550,30,material_delivery,51.819072956607755,3,red,0.1,True,False
550,45,packaging,67.86907295660775,4,red,0.1,True,False
551,0,rest,28.264041547385723,2,green,5.0,False,False
551,15,hmi_supervision,38.31404154738573,2,orange,2.0,False,False
551,30,material_delivery,52.26404154738573,3,red,0.1,True,False
551,45,packaging,68.31404154738573,4,red,0.1,True,False
552,0,rest,27.061345431857166,2,green,5.0,False,False
552,15,hmi_supervision,37.11134543185717,2,orange,2.0,False,False
552,30,material_delivery,51.06134543185717,3,red,0.1,True,False
552,45,packaging,67.11134543185717,4,red,0.1,True,False
553,0,rest,29.082823453054946,2,green,5.0,False,False
553,15,hmi_supervision,39.13282345305495,2,orange,2.0,False,False
553,30,material_delivery,53.08282345305495,3,red,0.1,True,False
553,45,packaging,69.13282345305495,4,red,0.1,True,False
554,0,rest,28.25704400978328,2,green,5.0,False,False
554,15,hmi_supervision,38.30704400978328,2,orange,2.0,False,False
554,30,material_delivery,52.257044009783286,3,red,0.1,True,False
554,45,packaging,68.30704400978328,4,red,0.1,True,False
555,0,rest,28.342564914365337,2,green,5.0,False,False
555,15,hmi_supervision,38.39256491436534,2,orange,2.0,False,False
555,30,material_delivery,52.34256491436534,3,red,0.1,True,False
555,45,packaging,68.39256491436534,4,red,0.1,True,False
556,0,rest,28.482042069900658,2,green,5.0,False,False
556,15,hmi_supervision,38.532042069900655,2,orange,2.0,False,False
556,30,material_delivery,52.48204206990066,3,red,0.1,True,False
556,45,packaging,68.53204206990065,4,red,0.1,True,False
557,0,rest,28.996864397599325,2,green,5.0,False,False
557,15,hmi_supervision,39.04686439759932,2,orange,2.0,False,False
557,30,material_delivery,52.996864397599325,3,red,0.1,True,False
557,45,packaging,69.04686439759932,4,red,0.1,True,False
558,0,rest,28.147390877276102,2,green,5.0,False,False
558,15,hmi_supervision,38.197390877276106,2,orange,2.0,False,False
558,30,material_delivery,52.14739087727611,3,red,0.1,True,False
558,45,packaging,68.1973908772761,4,red,0.1,True,False
559,0,rest,28.531752818191386,2,green,5.0,False,False
559,15,hmi_supervision,38.58175281819139,2,orange,2.0,False,False
559,30,material_delivery,52.53175281819139,3,red,0.1,True,False
559,45,packaging,68.58175281819139,4,red,0.1,True,False
560,0,rest,27.492705773455548,2,green,5.0,False,False
560,15,hmi_supervision,37.54270577345555,2,orange,2.0,False,False
560,30,material_delivery,51.492705773455555,3,red,0.1,True,False
560,45,packaging,67.54270577345555,4,red,0.1,True,False
561,0,rest,29.350705324683112,2,green,5.0,False,False
561,15,hmi_supervision,39.400705324683116,2,orange,2.0,False,False
561,30,material_delivery,53.35070532468312,3,red,0.1,True,False
561,45,packaging,69.40070532468312,4,red,0.1,True,False
562,0,rest,28.096078311183092,2,green,5.0,False,False
562,15,hmi_supervision,38.14607831118309,2,orange,2.0,False,False
562,30,material_delivery,52.09607831118309,3,red,0.1,True,False
562,45,packaging,68.14607831118309,4,red,0.1,True,False
563,0,rest,27.48921125689384,2,green,5.0,False,False
563,15,hmi_supervision,37.539211256893836,2,orange,2.0,False,False
563,30,material_delivery,51.48921125689384,3,red,0.1,True,False
563,45,packaging,67.53921125689384,4,red,0.1,True,False
564,0,rest,27.665362425088915,2,green,5.0,False,False
564,15,hmi_supervision,37.71536242508891,2,orange,2.0,False,False
564,30,material_delivery,51.665362425088915,3,red,0.1,True,False
564,45,packaging,67.71536242508891,4,red,0.1,True,False
565,0,rest,26.58284445179085,2,green,5.0,False,False
565,15,hmi_supervision,36.63284445179085,2,orange,2.0,False,False
565,30,material_delivery,50.582844451790855,3,red,0.1,True,False
565,45,packaging,66.63284445179086,4,red,0.1,True,False
566,0,rest,27.660770260563194,2,green,5.0,False,False
566,15,hmi_supervision,37.710770260563194,2,orange,2.0,False,False
566,30,material_delivery,51.6607702605632,3,red,0.1,True,False
566,45,packaging,67.7107702605632,4,red,0.1,True,False
567,0,rest,26.18209050502828,2,green,5.0,False,False
567,15,hmi_supervision,36.23209050502828,2,orange,2.0,False,False
567,30,material_delivery,50.182090505028285,3,red,0.1,True,False
567,45,packaging,66.23209050502828,4,red,0.1,True,False
568,0,rest,28.589350118988126,2,green,5.0,False,False
568,15,hmi_supervision,38.639350118988126,2,orange,2.0,False,False
568,30,material_delivery,52.58935011898813,3,red,0.1,True,False
568,45,packaging,68.63935011898813,4,red,0.1,True,False
569,0,rest,28.319093171338725,2,green,5.0,False,False
569,15,hmi_supervision,38.369093171338726,2,orange,2.0,False,False
569,30,material_delivery,52.31909317133873,3,red,0.1,True,False
569,45,packaging,68.36909317133873,4,red,0.1,True,False
570,0,rest,27.27476789265309,2,green,5.0,False,False
570,15,hmi_supervision,37.32476789265309,2,orange,2.0,False,False
570,30,material_delivery,51.274767892653095,3,red,0.1,True,False
570,45,packaging,67.3247678926531,4,red,0.1,True,False
571,0,rest,27.964216482893516,2,green,5.0,False,False
571,15,hmi_supervision,38.01421648289352,2,orange,2.0,False,False
571,30,material_delivery,51.96421648289352,3,red,0.1,True,False
571,45,packaging,68.01421648289352,4,red,0.1,True,False
572,0,rest,27.997298095682073,2,green,5.0,False,False
572,15,hmi_supervision,38.04729809568207,2,orange,2.0,False,False
572,30,material_delivery,51.997298095682076,3,red,0.1,True,False
572,45,packaging,68.04729809568208,4,red,0.1,True,False
573,0,rest,27.131226483105593,2,green,5.0,False,False
573,15,hmi_supervision,37.18122648310559,2,orange,2.0,False,False
573,30,material_delivery,51.13122648310559,3,red,0.1,True,False
573,45,packaging,67.18122648310559,4,red,0.1,True,False
574,0,rest,27.83427686962775,2,green,5.0,False,False
574,15,hmi_supervision,37.884276869627755,2,orange,2.0,False,False
574,30,material_delivery,51.83427686962776,3,red,0.1,True,False
574,45,packaging,67.88427686962775,4,red,0.1,True,False
575,0,rest,28.020164379245898,2,green,5.0,False,False
575,15,hmi_supervision,38.070164379245895,2,orange,2.0,False,False
575,30,material_delivery,52.0201643792459,3,red,0.1,True,False
575,45,packaging,68.0701643792459,4,red,0.1,True,False
576,0,rest,27.814616963109554,2,green,5.0,False,False
576,15,hmi_supervision,37.864616963109555,2,orange,2.0,False,False
576,30,material_delivery,51.81461696310956,3,red,0.1,True,False
576,45,packaging,67.86461696310955,4,red,0.1,True,False
577,0,rest,27.48851181400165,2,green,5.0,False,False
577,15,hmi_supervision,37.53851181400165,2,orange,2.0,False,False
577,30,material_delivery,51.488511814001654,3,red,0.1,True,False
577,45,packaging,67.53851181400165,4,red,0.1,True,False
578,0,rest,27.248784992578813,2,green,5.0,False,False
578,15,hmi_supervision,37.29878499257882,2,orange,2.0,False,False
578,30,material_delivery,51.24878499257882,3,red,0.1,True,False
578,45,packaging,67.29878499257882,4,red,0.1,True,False
579,0,rest,27.789174780335532,2,green,5.0,False,False
579,15,hmi_supervision,37.83917478033553,2,orange,2.0,False,False
579,30,material_delivery,51.789174780335536,3,red,0.1,True,False
579,45,packaging,67.83917478033554,4,red,0.1,True,False
580,0,rest,27.5716157576629,2,green,5.0,False,False
580,15,hmi_supervision,37.6216157576629,2,orange,2.0,False,False
580,30,material_delivery,51.571615757662904,3,red,0.1,True,False
580,45,packaging,67.62161575766291,4,red,0.1,True,False
581,0,rest,28.42943708601712,2,green,5.0,False,False
581,15,hmi_supervision,38.47943708601712,2,orange,2.0,False,False
581,30,material_delivery,52.429437086017124,3,red,0.1,True,False
581,45,packaging,68.47943708601713,4,red,0.1,True,False
582,0,rest,29.0495165774395,2,green,5.0,False,False
582,15,hmi_supervision,39.0995165774395,2,orange,2.0,False,False
582,30,material_delivery,53.049516577439505,3,red,0.1,True,False
582,45,packaging,69.0995165774395,4,red,0.1,True,False
583,0,rest,28.693475262184577,2,green,5.0,False,False
583,15,hmi_supervision,38.743475262184575,2,orange,2.0,False,False
583,30,material_delivery,52.69347526218458,3,red,0.1,True,False
583,45,packaging,68.74347526218457,4,red,0.1,True,False
584,0,rest,28.044722777440132,2,green,5.0,False,False
584,15,hmi_supervision,38.09472277744013,2,orange,2.0,False,False
584,30,material_delivery,52.044722777440136,3,red,0.1,True,False
584,45,packaging,68.09472277744014,4,red,0.1,True,False
585,0,rest,27.51479741672082,2,green,5.0,False,False
585,15,hmi_supervision,37.56479741672082,2,orange,2.0,False,False
585,30,material_delivery,51.514797416720825,3,red,0.1,True,False
